ID,INDUSTRY_ID,LOGO_THUMB_URL,NAME,OMNI_TEXT,PREF_TEXT,REVIEW_SCORE,URL
354351,800,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/354351/thumb_logoapp.png,(주)엠플랜잇,,경영진 : 5.0,0,https://www.jobplanet.co.kr/companies/354351
339895,400,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/339895/thumb_ably_logo.jpg,(주)에이블리코퍼레이션,,사내문화 : 4.2,0,https://www.jobplanet.co.kr/companies/339895
339895,400,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/339895/thumb_ably_logo.jpg,(주)에이블리코퍼레이션,,사내문화 : 4.2,0,https://www.jobplanet.co.kr/companies/339895
77590,400,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/77590/thumb_profile.png,(주)메쉬코리아,,업무와 삶의 균형 : 3.6,0,https://www.jobplanet.co.kr/companies/77590
198924,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/198924/thumb_madup_h.png,매드업(주),,승진 기회 및 가능성 : 4.0,0,https://www.jobplanet.co.kr/companies/198924
95352,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/95352/thumb_95352.jpg,넷마블(주),,복지 및 급여 : 3.2,0,https://www.jobplanet.co.kr/companies/95352
252904,700,https://jpassets.jobplanet.co.kr/assets/default_logo-022aa21d88185ae9318989e1eeaa744e5203469f68ef430511cf2e3f4ad10f6f.png,밸류체인씨엔티(주),,업무와 삶의 균형 : 3.5,0,https://www.jobplanet.co.kr/companies/252904
53191,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/53191/thumb_14.png,(주)케이티,,업무와 삶의 균형 : 3.6,0,https://www.jobplanet.co.kr/companies/53191
19380,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/19380/thumb_%EC%97%A0%EC%95%84%EC%9D%B4%ED%81%90%EB%B8%8C_.jpg,엠아이큐브솔루션(주),,사내문화 : 3.4,0,https://www.jobplanet.co.kr/companies/19380
321262,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/321262/thumb_190410_signature_basic.png,(주)중고나라,,업무와 삶의 균형 : 3.4,0,https://www.jobplanet.co.kr/companies/321262
274257,100,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/274257/thumb_iTunesArtwork_1x.png,마이리얼트립(주),,사내문화 : 4.2,0,https://www.jobplanet.co.kr/companies/274257
364041,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/364041/thumb_ipixel_logo_black_.png,아이픽셀(주),,사내문화 : 3.3,0,https://www.jobplanet.co.kr/companies/364041
355990,200,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/355990/thumb_%EC%95%84%EB%B3%B4%EC%B9%B4%EB%8F%84%EB%9E%A9%EC%82%AC%EC%A7%84.jpg,(주)아보카도랩,,경영진 : 0.0,0,https://www.jobplanet.co.kr/companies/355990
1305,200,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/1305/thumb_1305.jpg,현대오트론(주),,업무와 삶의 균형 : 3.8,0,https://www.jobplanet.co.kr/companies/1305
345074,300,https://jpassets.jobplanet.co.kr/assets/default_logo-022aa21d88185ae9318989e1eeaa744e5203469f68ef430511cf2e3f4ad10f6f.png,(주)에일론,,사내문화 : 2.8,0,https://www.jobplanet.co.kr/companies/345074
351153,700,https://jpassets.jobplanet.co.kr/assets/default_logo-022aa21d88185ae9318989e1eeaa744e5203469f68ef430511cf2e3f4ad10f6f.png,(주)거북선컴퍼니,,경영진 : 0.0,0,https://www.jobplanet.co.kr/companies/351153
339895,400,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/339895/thumb_ably_logo.jpg,(주)에이블리코퍼레이션,,사내문화 : 4.2,0,https://www.jobplanet.co.kr/companies/339895
319711,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/319711/thumb_square_logo.png,(유)미소,,사내문화 : 2.8,0,https://www.jobplanet.co.kr/companies/319711
75788,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/75788/thumb_512x512_iconBagelcodeBackground.png,(주)베이글코드,,사내문화 : 4.1,0,https://www.jobplanet.co.kr/companies/75788
312827,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/312827/thumb_%EC%99%B8%EB%B6%80.jpg,(주)무른모,,사내문화 : 4.4,0,https://www.jobplanet.co.kr/companies/312827
312220,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/312220/thumb_Finda_Logo_New.png,핀다,,승진 기회 및 가능성 : 4.6,0,https://www.jobplanet.co.kr/companies/312220
319711,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/319711/thumb_square_logo.png,(유)미소,,사내문화 : 2.8,0,https://www.jobplanet.co.kr/companies/319711
88549,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/88549/thumb_DH%EB%A1%9C%EA%B3%A0%20%EC%A0%95%EC%82%AC%EA%B0%81%ED%98%95.png,요기요,,사내문화 : 3.4,0,https://www.jobplanet.co.kr/companies/88549
328456,200,https://jpassets.jobplanet.co.kr/assets/default_logo-022aa21d88185ae9318989e1eeaa744e5203469f68ef430511cf2e3f4ad10f6f.png,현대무벡스(주),,복지 및 급여 : 3.5,0,https://www.jobplanet.co.kr/companies/328456
329047,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/329047/thumb_222111-01.png,(주)뷰노,,사내문화 : 4.8,0,https://www.jobplanet.co.kr/companies/329047
201806,1000,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/201806/thumb_CI%20ILogo.jpg,(주)커스토머인사이트,,업무와 삶의 균형 : 4.8,0,https://www.jobplanet.co.kr/companies/201806
329047,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/329047/thumb_222111-01.png,(주)뷰노,,사내문화 : 4.8,0,https://www.jobplanet.co.kr/companies/329047
317622,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/317622/thumb_smalllogo_brown.png,(주)매스프레소,,사내문화 : 3.6,0,https://www.jobplanet.co.kr/companies/317622
88549,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/88549/thumb_DH%EB%A1%9C%EA%B3%A0%20%EC%A0%95%EC%82%AC%EA%B0%81%ED%98%95.png,요기요,,사내문화 : 3.4,0,https://www.jobplanet.co.kr/companies/88549
77590,400,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/77590/thumb_profile.png,(주)메쉬코리아,,업무와 삶의 균형 : 3.6,0,https://www.jobplanet.co.kr/companies/77590
319711,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/319711/thumb_square_logo.png,(유)미소,,사내문화 : 2.8,0,https://www.jobplanet.co.kr/companies/319711
1305,200,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/1305/thumb_1305.jpg,현대오트론(주),,업무와 삶의 균형 : 3.8,0,https://www.jobplanet.co.kr/companies/1305
95352,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/95352/thumb_95352.jpg,넷마블(주),,복지 및 급여 : 3.2,0,https://www.jobplanet.co.kr/companies/95352
367891,400,https://jpassets.jobplanet.co.kr/assets/default_logo-022aa21d88185ae9318989e1eeaa744e5203469f68ef430511cf2e3f4ad10f6f.png,(주)홈리에종,,경영진 : 0.0,0,https://www.jobplanet.co.kr/companies/367891
77590,400,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/77590/thumb_profile.png,(주)메쉬코리아,,업무와 삶의 균형 : 3.6,0,https://www.jobplanet.co.kr/companies/77590
77590,400,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/77590/thumb_profile.png,(주)메쉬코리아,,업무와 삶의 균형 : 3.6,0,https://www.jobplanet.co.kr/companies/77590
320559,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/320559/thumb_jp_logo_st_2.png,잡플래닛 매칭서비스,,경영진 : 5.0,0,https://www.jobplanet.co.kr/companies/320559
55740,800,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/55740/thumb_55740.png,중앙일보(주),,업무와 삶의 균형 : 3.2,0,https://www.jobplanet.co.kr/companies/55740
64354,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/64354/thumb_____31.JPG,엔에스에이치씨(주),,업무와 삶의 균형 : 3.3,0,https://www.jobplanet.co.kr/companies/64354
50513,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/50513/thumb_50513.JPG,(주)파이오링크,,업무와 삶의 균형 : 3.7,0,https://www.jobplanet.co.kr/companies/50513
321262,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/321262/thumb_190410_signature_basic.png,(주)중고나라,,업무와 삶의 균형 : 3.4,0,https://www.jobplanet.co.kr/companies/321262
325870,300,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/325870/thumb_Lunit_Facebook_Profile.png,(주)루닛,,사내문화 : 4.6,0,https://www.jobplanet.co.kr/companies/325870
198924,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/198924/thumb_madup_h.png,매드업(주),,승진 기회 및 가능성 : 4.0,0,https://www.jobplanet.co.kr/companies/198924
26878,700,https://jpassets.jobplanet.co.kr/assets/default_logo-022aa21d88185ae9318989e1eeaa744e5203469f68ef430511cf2e3f4ad10f6f.png,세리정보기술(주),,승진 기회 및 가능성 : 3.0,0,https://www.jobplanet.co.kr/companies/26878
326347,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/326347/thumb_algorigo%20logo_%E1%84%8C%E1%85%A5%E1%86%BC%E1%84%89%E1%85%A1%E1%84%80%E1%85%A1%E1%86%A8_-02.jpg,(주)알고리고,,업무와 삶의 균형 : 4.0,0,https://www.jobplanet.co.kr/companies/326347
70599,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/70599/thumb______.png,스포카(주),,사내문화 : 3.8,0,https://www.jobplanet.co.kr/companies/70599
325395,700,https://jpassets.jobplanet.co.kr/assets/default_logo-022aa21d88185ae9318989e1eeaa744e5203469f68ef430511cf2e3f4ad10f6f.png,(주)퀄슨,,사내문화 : 4.0,0,https://www.jobplanet.co.kr/companies/325395
318087,800,https://jpassets.jobplanet.co.kr/assets/default_logo-022aa21d88185ae9318989e1eeaa744e5203469f68ef430511cf2e3f4ad10f6f.png,포스크리에이티브파티(주),,사내문화 : 3.2,0,https://www.jobplanet.co.kr/companies/318087
46578,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/46578/thumb_46578.JPG,가이아쓰리디(주),,경영진 : 4.5,0,https://www.jobplanet.co.kr/companies/46578
322851,700,https://jpassets.jobplanet.co.kr/production/uploads/company/logo/322851/thumb_sc-%EC%8B%AC%EB%B3%BC.png,솔라커넥트(주),,업무와 삶의 균형 : 3.8,0,https://www.jobplanet.co.kr/companies/322851
